 written on 20Feb2023 at 08:03:57 
           3
         157
    3    2    1    1    2    2    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    2    3    1    1    1    1    1    1    1
    1    1    1    1    3    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    3    1    1    1    1    1    1    1    1    1    1    1    3
    2    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    4    3    0    3    2   -0.010193   -0.000000
    4    3    0    1    3    0.002085    0.000000
    4    3    0    2    3    0.000945    0.000000
    4    3    0    3    3    0.003277   -0.000000
    4    4    0    1    1   -0.003326   -0.000000
    4    4    0    2    1    0.000594    0.000000
    4    4    0    3    1    0.003577   -0.000000
    4    4    0    1    2   -0.003396    0.000000
    4    4    0    2    2    0.002411    0.000000
    4    4    0    3    2    0.003285   -0.000000
    4    4    0    1    3    0.001325    0.000000
    4    4    0    2    3   -0.001464   -0.000000
    4    4    0    3    3    0.001306    0.000000
    4    5    0    1    1    0.002404    0.000000
    4    5    0    2    1   -0.001158   -0.000000
    4    5    0    3    1   -0.002365   -0.000000
    4    5    0    1    2   -0.000375    0.000000
    4    5    0    2    2   -0.001576    0.000000
    4    5    0    3    2    0.000079    0.000000
    4    5    0    1    3   -0.000958    0.000000
    4    5    0    2    3    0.000414   -0.000000
    4    5    0    3    3    0.001002   -0.000000
    4    6    0    1    1   -0.000132    0.000000
    4    6    0    2    1    0.000592    0.000000
    4    6    0    3    1    0.000990    0.000000
    4    6    0    1    2    0.000445   -0.000000
    4    6    0    2    2    0.000512   -0.000000
    4    6    0    3    2    0.000328    0.000000
    4    6    0    1    3    0.000485    0.000000
    4    6    0    2    3   -0.000262    0.000000
    4    6    0    3    3   -0.000400    0.000000
    4    7    0    1    1    0.000077   -0.000000
    4    7    0    2    1    0.000041    0.000000
    4    7    0    3    1   -0.000511   -0.000000
    4    7    0    1    2   -0.000165   -0.000000
    4    7    0    2    2   -0.000247   -0.000000
    4    7    0    3    2    0.000263   -0.000000
    4    7    0    1    3    0.000106    0.000000
    4    7    0    2    3   -0.000066   -0.000000
    4    7    0    3    3    0.000141    0.000000
    4    8    0    1    1    0.000401    0.000000
    4    8    0    2    1   -0.000003   -0.000000
    4    8    0    3    1    0.000000    0.000000
    4    8    0    1    2   -0.000003   -0.000000
    4    8    0    2    2   -0.000042    0.000000
    4    8    0    3    2   -0.000000    0.000000
    4    8    0    1    3    0.000000   -0.000000
    4    8    0    2    3   -0.000000    0.000000
    4    8    0    3    3   -0.000055   -0.000000
    5   -2    0    1    1   -0.000661   -0.000000
    5   -2    0    2    1    0.000405   -0.000000
    5   -2    0    3    1   -0.000000   -0.000000
    5   -2    0    1    2   -0.000161   -0.000000
    5   -2    0    2    2   -0.000367   -0.000000
    5   -2    0    3    2   -0.000000    0.000000
    5   -2    0    1    3   -0.000000   -0.000000
    5   -2    0    2    3    0.000000   -0.000000
    5   -2    0    3    3    0.000697    0.000000
    5   -1    0    1    1    0.001058   -0.000000
    5   -1    0    2    1   -0.001134   -0.000000
    5   -1    0    3    1   -0.000631   -0.000000
    5   -1    0    1    2   -0.000527   -0.000000
    5   -1    0    2    2    0.000334    0.000000
    5   -1    0    3    2    0.000573    0.000000
    5   -1    0    1    3    0.000344    0.000000
    5   -1    0    2    3   -0.000489    0.000000
    5   -1    0    3    3   -0.001092    0.000000
    5    0    0    1    1   -0.001640   -0.000000
    5    0    0    2    1    0.000929   -0.000000
    5    0    0    3    1    0.000766    0.000000
    5    0    0    1    2    0.000929   -0.000000
    5    0    0    2    2   -0.001036    0.000000
    5    0    0    3    2   -0.001086    0.000000
    5    0    0    1    3   -0.000766   -0.000000
    5    0    0    2    3    0.001086    0.000000
    5    0    0    3    3    0.002404    0.000000
    5    1    0    1    1    0.002454   -0.000000
    5    1    0    2    1   -0.000681   -0.000000
    5    1    0    3    1    0.000824   -0.000000
    5    1    0    1    2   -0.001524    0.000000
    5    1    0    2    2    0.000191    0.000000
    5    1    0    3    2   -0.001045   -0.000000
    5    1    0    1    3    0.002247   -0.000000
    5    1    0    2    3   -0.001470   -0.000000
    5    1    0    3    3   -0.000815   -0.000000
    5    2    0    1    1   -0.001415   -0.000000
    5    2    0    2    1    0.000379   -0.000000
    5    2    0    3    1    0.001117   -0.000000
    5    2    0    1    2    0.003192    0.000000
    5    2    0    2    2   -0.000621    0.000000
    5    2    0    3    2   -0.000384   -0.000000
    5    2    0    1    3   -0.002409   -0.000000
    5    2    0    2    3    0.001802   -0.000000
    5    2    0    3    3    0.000784   -0.000000
    5    3    0    1    1   -0.001425    0.000000
    5    3    0    2    1    0.000802   -0.000000
    5    3    0    3    1    0.000943    0.000000
    5    3    0    1    2   -0.003588   -0.000000
    5    3    0    2    2   -0.000132   -0.000000
    5    3    0    3    2    0.001997    0.000000
    5    3    0    1    3    0.001652   -0.000000
    5    3    0    2    3   -0.000138   -0.000000
    5    3    0    3    3    0.000305    0.000000
    5    4    0    1    1    0.002420   -0.000000
    5    4    0    2    1    0.000993    0.000000
    5    4    0    3    1   -0.000140    0.000000
    5    4    0    1    2    0.002640    0.000000
    5    4    0    2    2    0.000504   -0.000000
    5    4    0    3    2   -0.001173    0.000000
    5    4    0    1    3   -0.000239    0.000000
    5    4    0    2    3   -0.000836    0.000000
    5    4    0    3    3   -0.001094    0.000000
    5    5    0    1    1   -0.001602   -0.000000
    5    5    0    2    1    0.000207    0.000000
    5    5    0    3    1    0.001141   -0.000000
    5    5    0    1    2   -0.001093   -0.000000
    5    5    0    2    2    0.001525   -0.000000
    5    5    0    3    2    0.002504    0.000000
    5    5    0    1    3    0.000408    0.000000
    5    5    0    2    3    0.000414    0.000000
    5    5    0    3    3   -0.000196    0.000000
    5    6    0    1    1    0.001017    0.000000
    5    6    0    2    1    0.000017    0.000000
    5    6    0    3    1   -0.001248    0.000000
    5    6    0    1    2    0.000555   -0.000000
    5    6    0    2    2   -0.000742   -0.000000
    5    6    0    3    2   -0.001086   -0.000000
    5    6    0    1    3   -0.000264    0.000000
    5    6    0    2    3   -0.000052   -0.000000
    5    6    0    3    3    0.000026   -0.000000
    5    7    0    1    1   -0.000652    0.000000
    5    7    0    2    1   -0.000200    0.000000
    5    7    0    3    1    0.000341   -0.000000
    5    7    0    1    2    0.000081   -0.000000
    5    7    0    2    2    0.000424    0.000000
    5    7    0    3    2    0.000445    0.000000
    5    7    0    1    3   -0.000140   -0.000000
    5    7    0    2    3    0.000451   -0.000000
    5    7    0    3    3   -0.000102   -0.000000
    6    0    0    1    1   -0.001561    0.000000
    6    0    0    2    1    0.000841   -0.000000
    6    0    0    3    1   -0.000000   -0.000000
    6    0    0    1    2    0.000841    0.000000
    6    0    0    2    2   -0.000425    0.000000
    6    0    0    3    2    0.000000    0.000000
    6    0    0    1    3   -0.000000    0.000000
    6    0    0    2    3    0.000000   -0.000000
    6    0    0    3    3    0.001358    0.000000
    6    1    0    1    1    0.001058    0.000000
    6    1    0    2    1   -0.000527   -0.000000
    6    1    0    3    1   -0.000344    0.000000
    6    1    0    1    2   -0.001134   -0.000000
    6    1    0    2    2    0.000334   -0.000000
    6    1    0    3    2    0.000489    0.000000
    6    1    0    1    3    0.000631    0.000000
    6    1    0    2    3   -0.000573   -0.000000
    6    1    0    3    3   -0.001092    0.000000
    6    2    0    1    1   -0.000148   -0.000000
    6    2    0    2    1    0.000208   -0.000000
    6    2    0    3    1   -0.000633   -0.000000
    6    2    0    1    2    0.000599    0.000000
    6    2    0    2    2   -0.000211   -0.000000
    6    2    0    3    2    0.000083    0.000000
    6    2    0    1    3   -0.001044    0.000000
    6    2    0    2    3    0.000706    0.000000
    6    2    0    3    3    0.000339    0.000000
    6    3    0    1    1   -0.000137    0.000000
    6    3    0    2    1    0.000225    0.000000
    6    3    0    3    1    0.000364   -0.000000
    6    3    0    1    2    0.000579   -0.000000
    6    3    0    2    2    0.000573   -0.000000
    6    3    0    3    2   -0.000358    0.000000
    6    3    0    1    3    0.001003    0.000000
    6    3    0    2    3   -0.000353    0.000000
    6    3    0    3    3    0.000201   -0.000000
    6    4    0    1    1   -0.000121    0.000000
    6    4    0    2    1   -0.000645    0.000000
    6    4    0    3    1   -0.000137   -0.000000
    6    4    0    1    2   -0.001178    0.000000
    6    4    0    2    2   -0.000128    0.000000
    6    4    0    3    2    0.000725   -0.000000
    6    4    0    1    3   -0.000000    0.000000
    6    4    0    2    3    0.000109   -0.000000
    6    4    0    3    3    0.000229   -0.000000
    6    5    0    1    1    0.001015   -0.000000
    6    5    0    2    1   -0.000054   -0.000000
    6    5    0    3    1   -0.000619   -0.000000
    6    5    0    1    2    0.001082    0.000000
    6    5    0    2    2   -0.000679    0.000000
    6    5    0    3    2   -0.001132   -0.000000
    6    5    0    1    3   -0.000656    0.000000
    6    5    0    2    3   -0.000086   -0.000000
    6    5    0    3    3   -0.000036   -0.000000
    6    6    0    1    1   -0.001508   -0.000000
    6    6    0    2    1   -0.000404    0.000000
    6    6    0    3    1    0.000702   -0.000000
    6    6    0    1    2   -0.000404   -0.000000
    6    6    0    2    2    0.000872   -0.000000
    6    6    0    3    2    0.000717    0.000000
    6    6    0    1    3    0.000702    0.000000
    6    6    0    2    3    0.000717   -0.000000
    6    6    0    3    3    0.000008   -0.000000
    7    2    0    1    1   -0.000661    0.000000
    7    2    0    2    1   -0.000161    0.000000
    7    2    0    3    1   -0.000000    0.000000
    7    2    0    1    2    0.000405    0.000000
    7    2    0    2    2   -0.000367    0.000000
    7    2    0    3    2    0.000000    0.000000
    7    2    0    1    3   -0.000000    0.000000
    7    2    0    2    3   -0.000000   -0.000000
    7    2    0    3    3    0.000697   -0.000000
    7    3    0    1    1    0.000081    0.000000
    7    3    0    2    1    0.000181   -0.000000
    7    3    0    3    1    0.000096    0.000000
    7    3    0    1    2   -0.000470    0.000000
    7    3    0    2    2   -0.000042   -0.000000
    7    3    0    3    2   -0.000387   -0.000000
    7    3    0    1    3    0.000237    0.000000
    7    3    0    2    3   -0.000056   -0.000000
    7    3    0    3    3   -0.000067   -0.000000
    7    4    0    1    1    0.000090    0.000000
    7    4    0    2    1   -0.000017    0.000000
    7    4    0    3    1    0.000198    0.000000
    7    4    0    1    2    0.000427    0.000000
    7    4    0    2    2    0.000120   -0.000000
    7    4    0    3    2    0.000043    0.000000
    7    4    0    1    3   -0.000292    0.000000
    7    4    0    2    3   -0.000284    0.000000
    7    4    0    3    3   -0.000238    0.000000
    7    5    0    1    1   -0.000652   -0.000000
    7    5    0    2    1    0.000081    0.000000
    7    5    0    3    1   -0.000140    0.000000
    7    5    0    1    2   -0.000200   -0.000000
    7    5    0    2    2    0.000424   -0.000000
    7    5    0    3    2    0.000451    0.000000
    7    5    0    1    3    0.000341    0.000000
    7    5    0    2    3    0.000445   -0.000000
    7    5    0    3    3   -0.000102    0.000000
    8    4    0    1    1    0.000401   -0.000000
    8    4    0    2    1   -0.000003    0.000000
    8    4    0    3    1    0.000000    0.000000
    8    4    0    1    2   -0.000003    0.000000
    8    4    0    2    2   -0.000042   -0.000000
    8    4    0    3    2   -0.000000   -0.000000
    8    4    0    1    3    0.000000   -0.000000
    8    4    0    2    3   -0.000000   -0.000000
    8    4    0    3    3   -0.000055    0.000000
